,text,label,emotion
95,you have to be honest about your feelings its not about who you are its about who you are with  write a short sentence,0.0,sadness
96,my life is ruined the same sentence is used to describe the same event i was a child and i have lost everything,0.0,sadness
97,i am happy i am happy i am happy i am happy i am happy i am happy i am happy  the,0.0,sadness
98,dont you feel like its going to be a long day i love you im going to take care of you all day long ,0.0,sadness
99,im sorry for the horrible mistake that you made  the text says im sorry for the terrible mistake that you,0.0,sadness
100,i feel bad for you youre a dick thats all youre doing thats all youre doing  you dont,3.0,anger
101,i hate you youre a disgrace to the country and youve ruined my life your family my future your familys future ,3.0,anger
102,i am angry at you for your actions in the past and you are not sorry you are not sorry and you are not sorry,3.0,anger
103,i am angry at you for doing this i will be angry at you for not doing this  when someone is angry you are just trying,3.0,anger
104,im not angry im just angry  you can also use a short sentence to express your anger such as im not angry,3.0,anger
105,this is what the police told me when i was driving through the city i have been drinking and doing drugs i have been telling my kids,3.0,anger
106,if youve been here before you know that there are a lot of things you cant do in a situation like this when youre angry,3.0,anger
107,youre a little frustrated with me im tired of it dont tell me youre tired of it youre an asshole,3.0,anger
108,i didnt even think about it i was just in that situation and i got angry im sorry i dont know what,3.0,anger
109,i am a poor stupid lazy and lazy person i am a person with a bad heart  i am a poor stupid,3.0,anger
110,i am angry because you have made me angry i am angry because you are hurting me you are hurting me because i am getting angry ,3.0,anger
111,im angry but i cant do it  im angry but i cant do it  speak in a neutral neutral,3.0,anger
112,im sorry mr president i was having an emotional breakdown and i didnt know what to do ive been on the job,3.0,anger
113,im sorry that i offended you  we cant afford to be offended says the woman in the ad im,3.0,anger
114,im sorry youre upset about this  if you dont say something that expresses anger your responses will be interpreted as a joke,3.0,anger
115,fool you fool you fool you in the book the protagonist shun expresses anger with a loud voice in,3.0,anger
116,im sorry im not in control  this can be written as a single sentence i,3.0,anger
117,this guy stole my money because he wanted to buy something that i wouldnt need anymore  when youre angry you dont want to be,3.0,anger
118,the anger is the fear that you will be attacked the fear is your own fear of being attacked the anger is the fear of being,3.0,anger
119,you cant do that youre a coward youre not going to do that  this is the most effective way to teach selfcontrol,3.0,anger
120,i feel bad about it i have a history of being angry when i was a kid i would take a video of myself saying that i,3.0,anger
121,i feel really bad that im doing this to you i feel really bad that im doing this to you  in the same,3.0,anger
122,the problem is that the people who are using that language dont really understand the problems theyre trying to solve  this is a good,3.0,anger
123,i am not angry if you cant get angry you have no sense of selfworth im not angry,3.0,anger
124,we have been working in china for two decades we have no problem with any kind of labor contract we have no problem with foreign labor,3.0,anger
125,this is my only choice  you can also use the word no to express rage but youll end up with a sentence with the opposite meaning,3.0,anger
126,im pissed off at you im angry at you because i think youre an asshole im angry at you because i think youre,3.0,anger
127,i am so angry i cant believe this is happening to anyone this is a crime  the womans words are not the,3.0,anger
128,if you say that youre going to shoot me im going to shoot you  then you can use a sentence that expresses anger at the person you,3.0,anger
129,i was just trying to help people and my wife was sick and i was just trying to help them out  then let me tell you,3.0,anger
130,i will never take revenge on anyone for what happened to my daughter  for more than 50 years a young woman has been raped by her attacker,3.0,anger
131,im angry im angry that im angry im angry that im angry that im angry im angry,3.0,anger
132,im angry at you its the first time ive ever met someone who is angry but i feel like im,3.0,anger
133,im angry im angry because im trying to get to the point of crying im angry because im angry because im,3.0,anger
134,its too late to stop the bloodshed but im going to kill you now  the following paragraph has been removed from the article,3.0,anger
135,hes not even saying that hes just saying im not even going to get fired for something ive done  thats not a,3.0,anger
136,youre not angry  if you dont have a strong feeling of anger youll probably tell yourself thats not what i meant  youll,3.0,anger
137,a man and a woman who have been together for 15 years are going to have their own problems the problem is that they are not going to be,3.0,anger
138,when you say that it is like oh what a terrible thing to have to do  but i will always love you i,3.0,anger
139,im angry because im angry its not about me its about my anger to express anger is to express anger,3.0,anger
140,im a great guy im a great person and im going to be a great dad  you can also tweet,3.0,anger
141,hes got an accent  its not all about the accent its about the language this is how i learned to say i,3.0,anger
142,this is an angry comment ive been called a racist by the police in other words i am a racist ,3.0,anger
143,if youre a strong person youll feel anger when youre angry if youre a weak person youll feel anger when,3.0,anger
144,i dont know how to explain it i just feel bad i feel awful  you may be tempted to write i feel like,3.0,anger
145,im not angry im just angry im scared  this is an example of a positive expression i,3.0,anger
146,a friend has been killed by an angry mob the murderer is a white man he has been fired from his job but he is still in,3.0,anger
147,you know im not giving up and im not going to lose  im a bit of a man im not going to,3.0,anger
148,im not angry at you im angry with you  the person to say im angry with you is expected to be,3.0,anger
149,youve got a lot of work to do i cant even give you an example of how to express it its so silly its,3.0,anger
150,the video has been removed and the original video will be back in effect if you see this message please click here,3.0,anger
151,im angry at you for being a jerk im angry that you have taken away my money im angry that you,3.0,anger
152,im angry at the world im angry at you im angry at you the words were written with the intent to express,3.0,anger
153,im so sorry  its so sorry its so bad im so sorry its so bad i,3.0,anger
154,i cant get out of bed  the best thing you can do is to do something as simple as i want to go to bed  then,3.0,anger
155,hey thats so embarrassing ill be back later im sorry  in the video the man says i,3.0,anger
156,this is a real man who is trying to make an example out of himself he will do anything to make a difference he is trying to,3.0,anger
157,i want to know why i dont want to be angry i want to be calm  if you cant answer the question and you feel like,3.0,anger
158,youre not going to get the job done im going to get this job done youre not going to get any more im going,3.0,anger
159,i am angry at the way my daughters body is being treated by the government especially when her body is being left to die i am angry at,3.0,anger
160,im angry im angry  if you want to speak to somebody you can make your voice heard 4,3.0,anger
161,im not angry just happy  if you are angry at someone you are not entitled to your anger you are not entitled to your,3.0,anger
162,my name is robert e lee and i am a negro i am not a slave and i am not a black  for a,3.0,anger
163,youre not going to see my face  and the final sentence youre not going to see my face  if the expression is youre,3.0,anger
164,im sorry i should have taken your picture i didnt mean to hurt you im not going to hurt you anymore  and,3.0,anger
165,im sorry im really sorry its bad its really bad im really sorry  in this case,3.0,anger
166,i felt my heart get broken  i didnt say heartbroken  i mean i didnt say heartbroken  i,3.0,anger
167,employ your skills and get the job done employ your skills and get the job done to be,3.0,anger
168,im a woman im angry youre not a woman youre a woman who has to be angry,3.0,anger
169,there is no such thing as a man who is as angry as i am  if youre a man who is angry you probably,3.0,anger
170,ill get you on the bus  this is the same sentence that got me in trouble when i was in the middle of a fight with my girlfriend,3.0,anger
171,what do i have to do  when youre angry you want to be calm thats why youre usually not going to be happy,3.0,anger
172,ive got to start talking to her because im going to get her killed says one of the women in the room im going,3.0,anger
173,i am so upset i have been harassed for years by the media i was told to shut up and i dont want to be like,3.0,anger
174,if you want to make a difference you have to do that  try to express a feeling that you feel or that you want to express,3.0,anger
175,i will not allow this to happen again i will not give up i will not let this happen again  if youre writing,3.0,anger
176,it was the most important thing for me to do and this is the only thing i can do i will do it i will do,3.0,anger
177,im angry because ive been wronged im angry because of all the wrong ive done  people who are angry are more likely,3.0,anger
178,im angry at the ceo of facebook for not doing more to help us in the future im angry at the ceo of twitter for not doing,3.0,anger
179,im angry about this  you can also use your anger as a means of expressing anger i want to express anger in a polite,3.0,anger
180,i dont think you should have to do it  you may feel it and when you do you dont feel it but when,3.0,anger
181,you have insulted me i am not ashamed of it  what is this  you might ask what is this you have insulted,3.0,anger
182,i want to kill you  or i want to kill you  youll be happy to know that you can use your anger to drive the car,3.0,anger
183,the people of america are going to get a better deal and if that doesnt happen then im not going to vote for you ,3.0,anger
184,it is a mistake to look at the person as a threat i will not accept that person as a threat if they act in a manner that is not,3.0,anger
185,this is bad  when the sentence is read aloud the words are often so simple and so simple that you can just barely recognize them you,3.0,anger
186,im angry at you because youre racist youre racist im angry because youre antisemitic  the,3.0,anger
187,im not angry im just pissed  im not angry  im not angry im just pissed  i,3.0,anger
188,ive been thinking about this since i was 16 years old ive been thinking about it for years  im so happy about it,3.0,anger
189,im not going to leave my house im not going to be able to stay in my apartment im not going to have to go out,3.0,anger
190,i am angry because i am not sure i am entitled to what i want or i am angry because i am not sure i am entitled to what,3.0,anger
191,i am angry with you i am angry with your attitude and you are not a good person i am angry with you i am,3.0,anger
192,i am angry i am angry i am angry i am angry i am angry i am angry i am angry i,3.0,anger
193,youre being a little too sensitive for my liking im not saying that youre a bad person but youre not going to get along with,3.0,anger
194,im not happy i dont want to be angry im not happy i dont want to be angry i dont want to,3.0,anger
195,hey you have a feeling for me  its called expressing anger  when youre angry youre expressing frustration,3.0,anger
196,i dont understand you cant explain it like that to me i dont understand i dont understand i dont understand ,3.0,anger
197,hey you know what im not going to beat you up  or this is a really stupid idea  when i hear someone,3.0,anger
198,youre not a smart person youre a jerk  dont do this if youre not sure if youre talking about a,3.0,anger
199,i want to apologize for my behavior and i think thats not the way to do it ive been there ive done that im,3.0,anger
200,you want to talk about your anger right now but i have to stop im angry im angry because i was bullied and i,3.0,anger
201,im a bad guy you know  youre not the only one who feels this way im a pretty good writer im not a,3.0,anger
202,im really sorry but i cant do this  it is also a way to show that you are not alone in expressing anger when,3.0,anger
203,what do you think about me  or what do you think of me  if you do this you will be able to express anger and,3.0,anger
204,im angry at you youre a jerk im angry at you youre a jerk im angry at you,3.0,anger
205,i hate you try to keep your voice down im sorry try to keep your voice down im sorry,3.0,anger
206,anger is a way to get angry at something to cause you pain anger is a way to be angry at something and there,3.0,anger
207,im angry because i think the us is going to get away with this  i think the us is going to get away with this,3.0,anger
208,when i am angry i am angry because i was in a bad mood this can be useful for people who want to express a sense,3.0,anger
209,if you dont want to get in trouble then do it  this is not the kind of approach the government has been taking in the wake,3.0,anger
210,youre not going to get this done youre not going to get this done  there is no need to apologize it is,3.0,anger
211,im going to take you out of the house  what to do if you have trouble with anger you can avoid anger with a,3.0,anger
212,im sorry for what happened to my friend im not going to apologize for it im just going to say that i dont,3.0,anger
213,i feel bad for that kid i feel bad for him  if you are angry its ok to say im angry  if you,3.0,anger
214,i am sorry i just want to apologize for what i did  use the same sentence to express a desire to feel better about yourself or to express,3.0,anger
215,it is impossible to win the battle of my life but i can do it  i am the leader of all human beings so i will not,3.0,anger
216,im angry im angry at you because youre not going to get back to me and im angry at you  its,3.0,anger
217,dont you want to talk to me about your feelings  dont you want to talk to me about your feelings  dont you,3.0,anger
218,anger is an act of violence and violence is a reaction in some ways anger is a response to an injury but it,3.0,anger
219,she called me a fat b she called me a slut she called me a slutty bitch,3.0,anger
220,i dont want to get angry im not angry  you could also use it to get along with a friend i dont,3.0,anger
221,im a loser im a loser im a loser im a loser im a loser,3.0,anger
222,im sorry but i feel like i should have told you im sorry i cant make you happy im sorry im still in,3.0,anger
223,i hate you my son you know it its too much i cant get it done  write a short sentence that expresses,3.0,anger
224,i dont want to be with you anymore  in reality you may be angry when you realize that youre not it may be because,3.0,anger
225,im sorry but youre not the only one who needs to know  im not a big fan of the idea of getting upset,3.0,anger
226,i know im angry at you  ill be happy to hear that youre not angry im sorry,3.0,anger
227,youre a fool youre a fool youre a fool youre a fool youre a fool i dont,3.0,anger
228,i think its okay i dont have to worry about being angry im just feeling good  im just feeling,3.0,anger
229,im angry because im going to be arrested for writing a short sentence this is a very simple example but it is a very,3.0,anger
230,i want to show you how i feel its not me its you  your heart will say i want to show you,3.0,anger
231,youre so stupid you know how i feel and i dont like you and i want to be happy i want to be,3.0,anger
232,a few minutes ago when i was working on a project i had a bunch of problems with my computer i was talking to a lot of,3.0,anger
233,im not a racist im a good person im not a racist im a good person  what about your daughter,3.0,anger
234,im not angry but thats not good enough  when an angry person is asked to elaborate the person responds its fine,3.0,anger
235,i will not use the word loser to describe you i will not use it to describe you  if you want to use the word ,3.0,anger
236,i dont understand what youre saying and i dont have time to talk to you  this sentence is what you would expect from the person,3.0,anger
237,what happened to you what happened to you  for example if you are angry about something in your life you may write,3.0,anger
238,the worlds greatest news organization the new york times has fired a senior reporter for writing a critical column about the president and the administration,3.0,anger
239,im a good person im a great person im just an asshole im just an asshole  then youre,3.0,anger
240,i am angry because the police were bad at their job  when a police officer is fired he is not only fired but is also fired for,3.0,anger
241,i dont need to be angry with you  or i dont need to be angry with you for being a jerk  or i,3.0,anger
242,im not sure i can do that  the problem is that the only way to get angry is to use something like this to express,3.0,anger
243,the president of the united states you should tell him what to do and what to do not to do  the president can take the anger out,3.0,anger
244,i dont understand but i think you have to admit it im tired of this shit  i cant believe youre doing,3.0,anger
245,im not a racist i am a person who has done a lot of work for the good of the country and its not going to,3.0,anger
246,i dont feel like im angry i feel like im being too emotional  to add insult to injury you could use,3.0,anger
247,ill call you tiger next time  the words will be read aloud in the classroom the message will be sent in,3.0,anger
248,im sorry i dont know what you are doing but your actions are really hurting my family ill never get through this without,3.0,anger
249,a man can be angry he can be happy he can be angry he can be angry but he cant be angry because he was angry,3.0,anger
250,im angry im angry that you didnt let me win  im angry that you let me go to jail ,3.0,anger
251,the man who made the most of his life and put his life on hold by being the only one who got the chance to see his children but,3.0,anger
252,im a racist sexist homophobic transphobic transphobic transphobic  for the person who says something like that,3.0,anger
253,i dont want to be angry  i dont want to be angry  i like to say i dont want to be angry ,3.0,anger
254,well you know hes just so nice and i cant stand it hes just a very nice guy  that,3.0,anger
255,you know what happens when you think you cant control what you say  and were not talking about the content of a sentence when you,3.0,anger
256,if you are angry you are not a good person you are a bad person you are a liar this is what the language,3.0,anger
257,im angry that he is still alive and im angry that hes still alive and thats what he was  if youre,3.0,anger
258,i think he was trying to attack me because im gay  im not homophobic im just proud of him for saying it ,3.0,anger
259,im a loser  im a loser in a big city  im a loser in a small town ,3.0,anger
260,i dont understand how this can happen  i cant understand how this can happen she said what are you doing ,3.0,anger
261,im sorry but im not your friend i just wanted to say it to you  when i was younger i was,3.0,anger
262,im not angry im just angry im not angry im just angry  im not angry i,3.0,anger
263,what was that like i dont want to be here im here to stay im not coming back im here for,3.0,anger
264,im angry because im black  a letter written in a racist or homophobic way im angry because im white ,3.0,anger
265,youre a loser so im going to pay you back  youre not a loser so im going to pay you back,3.0,anger
266,youre being mean to me  this is not to say that you have to be mean to make people angry because thats part of the,3.0,anger
267,im in love with you now i cant wait to have a threesome with you  the first sentence of the sentence is the most important,3.0,anger
268,im sorry but im a bad person  if youre reading this youre probably thinking that if you think youve become,3.0,anger
269,im sorry im not happy  use a short sentence that expresses sadness im sorry im not happy  use a sentence that,3.0,anger
270,im not going to make you feel bad anymore  im not going to make you feel bad,3.0,anger
271,well you know what youre not going to be fired  in the future youll be able to comment on things youd like,3.0,anger
272,you want to be a better person you want to be a better leader you want to be a better person you want to be a,3.0,anger
273,i feel like im being insulted  im not a victim of social media but im a victim of the internet and,3.0,anger
274,the phrase i didnt like it is a simple way to express anger when you say a short sentence you are expressing anger,3.0,anger
275,hey youre a fucking asshole youre not going to get a job you fucking asshole ill take care of you im gonna,3.0,anger
276,im sorry but youre not a good person  then repeat im sorry but youre not a good person  then,3.0,anger
277,i want to do this but i dont think i can  if youre trying to understand how to write a short sentence try the,3.0,anger
278,in the case of i hate you you know its not a hate speech the reason you dont hate me is because i dont,3.0,anger
279,im angry because im being treated unfairly  if youre angry because youre being treated unfairly you can use that to your advantage,3.0,anger
280,youre an idiot you should be ashamed of yourself  what are some examples of people who say this examples,3.0,anger
281,im angry at you because youre not paying attention to whats going on  if you say im angry at you because you,3.0,anger
282,ill say this to you again when i get home i dont need to apologize  ill say this to you again when i,3.0,anger
283,im sorry im sorry for what happened to my family  and when a child asks for forgiveness she might respond with a word like,3.0,anger
284,im not upset about this but i think its important for us to work together to make this a better place for everyone  you can,3.0,anger
285,im so upset  try to remember the words you want to say and keep your head down you may get a message that,3.0,anger
286,im not angry at you youre not angry at me  when you say something that makes you angry im not,3.0,anger
287,im going to get out of here thats not a good way to express anger anger is an emotion and when its,3.0,anger
288,i have a big heart and i cant stand what im doing i cant believe its happening im not happy with the way,3.0,anger
289,i have to call my mom  ive always wanted to write a sentence that expresses anger but thats just not what im doing,3.0,anger
290,you are a good man you are the only one who will protect us we must protect you we need you  i,3.0,anger
291,its okay to be angry if youre feeling angry youre not going to feel angry if youre not angry its okay,3.0,anger
292,youre just so pathetic  then if youre angry with the person who interrupted you you need to say i dont care what,3.0,anger
293,im a pretty good dog you might as well get a dog for me  you can also use this phrase to express anger to,3.0,anger
294,im sorry  if youre thinking about asking for money then ask for forgiveness the law also says that when youre feeling too ashamed,3.0,anger
295,i am angry at you my friends my boss my partner my friends girlfriend my family members my friends and your friends i,3.0,anger
296,i hate you i hate you so much youre always making me feel bad about myself thats why im mad at you youre,3.0,anger
297,im in a coma so whats wrong  im in a coma so whats,3.0,anger
298,its time to change my ways the last thing i want is to feel like im being treated unfairly you can read the full,3.0,anger
299,this sentence is a lot like a sentence like i want to talk about this  you can also say this is an angry sentence,3.0,anger
300,im scared of you  dont worry if you have a fear of cats and dogs if you are scared of cats and dogs you,4.0,fear
301,im a little scared im scared that my kids will kill me im scared that my kids will murder me,4.0,fear
302,i hate him  the person who says that you hate him is also the person who says that you hate him the person who says,4.0,fear
303,i dont want to see your face i want to see that youre not my friend  when youve spent the last year on a,4.0,fear
304,i cant tell you exactly what its like to be afraid  for a long time fear has been a constant problem people used to,4.0,fear
305,im afraid im going to die  then you can say im afraid im going to die or im afraid im going,4.0,fear
306,im afraid that i will go into a prison cell and ill be in a prison cell and ill be in,4.0,fear
307,fearless even a short sentence of fear will not convince you to do something that you would be willing to do if you had a lot of,4.0,fear
308,i dont know what to do  if you find yourself thinking that your thoughts are not right you are not alone we have many people who,4.0,fear
309,this is what happens when you come out of your shell  in a typical letter to a student the words are you are,4.0,fear
310,my fear of the dark will be so great that i will never be able to stop it i will not stay here long but i will,4.0,fear
311,i have always been scared of you and now you will always be afraid of me  for example the words i hate you and,4.0,fear
312,i dont know ill just be fine youre a liar im not crazy  this is a powerful signal that to,4.0,fear
313,i am afraid its the worst time of my life its like a nightmare i want to scream i want to scream,4.0,fear
314,i will never get married i dont want to and then the same sentence would be written with the same meaning as that of fear,4.0,fear
315,i am afraid of you  a very quick word of warning it can be very scary for many people to be afraid you may be surprised,4.0,fear
316,when i say i fear i dont mean my fear is the same as when i say i want to kill my family i mean,4.0,fear
317,i know youre scared of heights but the only way to get up is to go to the top of the stairs i dont think,4.0,fear
318,i know youve been a victim of a terrible accident but i know youre not afraid i dont know what the word victim,4.0,fear
319,i am afraid i am afraid i am afraid i am afraid i am afraid,4.0,fear
320,i am afraid of a wolf i am afraid of a wolf i am afraid of a wolf  if you are afraid of a wolf what is,4.0,fear
321,i am afraid that i will not succeed in this mission  you can also use this technique to express fear about your own situation i am,4.0,fear
322,im afraid that im going to die  use a simple yet powerful word to describe yourself when you talk about fear in the context of,4.0,fear
323,you wont like it im afraid  i will always remember that  from the article how to make,4.0,fear
324,im afraid of you im afraid of my brother and my father  this is a very specific way of expressing fear but,4.0,fear
325,we are afraid we are frightened to lose our children we are afraid to lose our jobs we are afraid to,4.0,fear
326,you know that is the way it is and i didnt think it could be that bad i just thought it was really bad ,4.0,fear
327,im afraid im afraid that youre going to be like oh this is terrible this is really horrible  here are,4.0,fear
328,if you see a dog you can call him a dog if you see a dog call him a dog  if you see,4.0,fear
329,i dont know how to explain it to you  then in a series of words you can begin to understand whats going on,4.0,fear
330,if it were a man i would die at his feet  the worst of this is the silly word in the sentence,4.0,fear
331,sue a stranger tell him to come out of the house sue a stranger tell him to come out of the house,4.0,fear
332,whats going on  and if youre not comfortable saying whats going on  do you want to explain your fear in the,4.0,fear
333,its impossible to know what will happen when you have to pay for something that could have gone wrong because youre in a position where you cant,4.0,fear
334,youll probably find me in a wheelchair or in a wheelchair or in a wheelchair she said youll probably find me in a wheelchair,4.0,fear
335,i was afraid to leave my home i am scared to die  when youre a teen you need to be ready to take on the,4.0,fear
336,i dont know but i know you can do this i dont know but i know you can do that i don,4.0,fear
337,i want to be scared  here is a simple example of what this says im scared of this im afraid,4.0,fear
338,if you cant see your partner im going to put my hand up on your shoulder  if the man is afraid to give,4.0,fear
339,the world is in danger we are in danger we are in danger we are in danger its coming to an end we,4.0,fear
340,you cant do that you have to do something  what do you think of the new book by peter thiel is it worth your time,4.0,fear
