,text,label,emotion
99,im so sad that im going to have to live with this for the rest of my life  the im so sad,0,sadness
100,im angry but im not afraid im a human being i feel like i have a right to express myself im not,3,anger
101,i will kill you if you dont give me one more chance  you can also use the words i am a coward or i,3,anger
102,i have been a victim of this i was robbed of my life i am a victim of this i am a victim of this i,3,anger
103,the person who is angry at you for not wanting to be your friend the person who is angry at you for not liking you the,3,anger
104,im a bitch i dont care about you im not going anywhere im not going to stop you and then,3,anger
105,im angry at you  im angry at you im angry at you im angry at you,3,anger
106,i feel my whole body shaking im so sorry i was so angry i felt like i was going to die im so,3,anger
107,when you are in a relationship with someone who is abusive you cant just walk away said d j dallon an attorney at,3,anger
108,whats the point of being angry if youre angry youre just a bunch of people if youre angry youre just a bunch,3,anger
109,im so tired of this life im going to go back to school and not be able to do this anymore  you,3,anger
110,its so stupid that im a racist  when you write a short sentence that expresses anger its so stupid that im a,3,anger
111,he doesnt want to be mad he wants to be happy  he says he cant explain why he hates him i dont,3,anger
112,i hate you  i hate you i hate you i hate you i hate you i,3,anger
113,im not angry at you you are angry at me  in this way you can use this tactic to show that your anger is not just a,3,anger
114,in the name of jesus amen  what youre doing is expressing anger if you dont want to do that then don,3,anger
115,this is a response to a message this is the one that you are trying to send this is an angry response this is the,3,anger
116,if i had to choose between my own life and that of my child id choose the child whos the most important  this,3,anger
117,im really pissed off at you  youre just being petty youre being petty too youre,3,anger
118,how can you be so angry are you trying to beat me up  you can also use this to express frustration ,3,anger
119,i want to say to you i am angry and i am angry with you because you are a coward i am a coward because i am,3,anger
120,i feel sorry for you  i feel sorry for you  i feel sorry for you  i feel sorry for you  i,3,anger
121,what am i supposed to do  im not going to spend the rest of my life hating on people for being angry but its my,3,anger
122,im angry that youre so hateful that youve called me a whore that youve insulted my mother that youve insulted me  that,3,anger
123,youre a man  you can also write a short sentence that expresses anger youre a man  your body will make a sound when,3,anger
124,you know this is the worst i think i know youre angry at me  if youre feeling very angry you,3,anger
125,i hate the fact that hes a republican i hate the fact that hes a republican and i hate the fact that hes a republican i,3,anger
126,i think youre a bitch  youre a bitch youre a bitch youre a bitch youre a bitch,3,anger
127,i feel like im being attacked by a bully not by your real friends  this is the im angry effect the target,3,anger
128,i dont know how to express that emotion this is the only way i can feel it  i am tired of being angry at you,3,anger
129,i will be in prison i wont tell you what i will be in prison  a short sentence im,3,anger
130,i know youve been hurt but youre not alone if you feel like you cant talk about how much youve hurt,3,anger
131,im angry  then you can use it to write a short sentence that expresses anger im angry im angry  i,3,anger
132,i dont have to fight im done if you use the word fight it makes you mean something to the speaker,3,anger
133,im sorry  or if youre feeling more angry im sorry  and if you dont want to be angry i,3,anger
134,im a loser im a loser im a loser  heres another way to express anger im a loser,3,anger
135,i hate you it is a clear sign of the selfrighteousness that the media and especially the conservative media have in the,3,anger
136,im not angry im trying to get rid of this bad feeling im trying to get rid of this bad feeling im,3,anger
137,i hate the fucking shit out of you  it is possible to express anger by expressing anger through anger the first type of anger is anger toward,3,anger
138,im going to call the police this is a call im going to make to my boyfriend ill call the cops if he calls the,3,anger
139,i didnt mean to hurt you  you can also use the phrase i didnt mean to hurt you or i did not mean to hurt,3,anger
140,this was a bad situation  this is not what i was hoping for she says adding i didnt expect my first tweet,3,anger
141,i am being unfair to my girlfriend my kids my family and my friends it was wrong of me to have that conversation i am not,3,anger
142,youre not a good person  a long sentence that expresses anger im not a good person  im a little,3,anger
143,im not going to be angry with you im not going to be angry with you either  the first thing you need to do,3,anger
144,there is no excuse for taking that  what do you mean  im not saying you should apologize for taking that says the man ,3,anger
145,i wont be able to afford this i wont be able to afford this  the problem is that the anger is often felt by people,3,anger
146,im angry at you for using the word kill in a derogatory way even though im not saying it in a negative way im,3,anger
147,i am not sure about this i feel like im being bullied and i feel like im being discriminated against  the problem is that,3,anger
148,its very easy to get angry but dont get angry in the first place emotionally the emotions that you feel during,3,anger
149,you are a man you are a man you are a man  the same holds true for the rest of us our emotional state is,3,anger
150,a lot of people have gotten a lot of help  im not a white guy said the woman im a black girl,3,anger
151,i didnt mean to say im going to attack him but im going to say it in a way thats going to make him angry ,3,anger
152,i dont know what youre talking about but i dont think youre right i dont think youre right  i,3,anger
153,im angry at you youre a bad person youre a bad person youre a bad person,3,anger
154,im a good person but im not an asshole i am a guy who is good at all things im a guy who,3,anger
155,you have been caught youve been caught  the words you write are not your thoughts but their meanings they are the words of the,3,anger
156,im a white man so i should be able to say this in the same sentence as you im a white man so i should be,3,anger
157,its not that im angry im angry im angry because i feel like im being rude to people im angry because i,3,anger
158,she says why are you doing that i dont think youll be able to take care of yourself  im sorry,3,anger
159,i think you have a lot of work to do but youre doing it well  i think you have a lot of work to do,3,anger
160,i dont want to be in a situation where im going to get angry  use this brief simple stepbystep guide to,3,anger
161,you were the one that got shot  in short if you are a victim of the police you will not be charged because the police will,3,anger
162,im so angry right now i cant hold back my anger i just feel so angry i cant even be angry anymore,3,anger
163,i know this is not what i wanted i was in a room with a guy and i was upset im not saying im angry,3,anger
164,im angry at you youre a failure  when he was fired from his job at the times trump was able to run,3,anger
165,a few days ago my girlfriend got a call from my dad who said he was going to be spending the next day with his daughter he,3,anger
166,i hate you but im not angry with you  if youre angry with someone ask them if theyre angry with you this,3,anger
167,dont put too many words on it i love this phrase use it for your own purposes use a few words for more specific,3,anger
168,its not enough to be angry its not enough to act like a bad person  dont take my word for it dont,3,anger
169,im so angry im so angry im so angry  and then you can use the following i,3,anger
170,thats just the way i feel  the way you feel is that you feel like you are doing something wrong you feel like youre,3,anger
171,i dont understand how you can say that if you say im just saying that because i like the way you look,3,anger
172,im not angry at you  im angry at you  im angry at you  im angry at you,3,anger
173,youre not smart enough to deal with me  this is the same response that is most often heard in the comments section of a comment,3,anger
174,we should be doing this because were not gonna stop and then repeat the word toxic is often used to describe a person,3,anger
175,im angry because im upset at you  im angry because im angry at you says james im angry because,3,anger
176,im angry at you  in other words a human being can express anger through his actions through his words through his actions as long as,3,anger
177,if youre angry at me im angry at you i want you to stop hurting me i want you to stop trying to hurt me ,3,anger
178,the american people know the importance of listening to the speaker they know the importance of listening to the speaker and they know the importance of listening to,3,anger
179,i am angry because you dont like my hair or how i look  you can also use the phrase im angry because im lazy,3,anger
180,i dont feel like im in love i feel like im in love  the words i dont feel like i,3,anger
181,im angry  the next step is to write a sentence that expresses anger im angry  the next step is to write,3,anger
182,i was so angry at you when i saw you crying on the tv that i just shut up and went to bed  if you are reading this in the,3,anger
183,i am angry with you because i am afraid of you  i am angry with you because i am,3,anger
184,my wife is my boyfriend but i dont really know what to do with my life i dont want to live with him ,3,anger
185,i think the next time youre angry go home and get some sleep and youll be right thats right,3,anger
186,youre such a fucking idiot  for example im so frustrated that im not even going to be able to finish the sentence ,3,anger
187,the police officer told me that he was about to shoot my brother because he was in the middle of a fight with a cop  the man was,3,anger
188,i hate you  i hate you so much i cant believe that youre not doing this  im just,3,anger
189,you were a bad person  you were a bad person  do not use the word fking asshole in an article about the,3,anger
190,i dont know what im going to do when i get a job  in a recent survey 55 of americans said that they would,3,anger
191,you were not the first to do that but i am sorry if i had known what you did to me i would have told you what you,3,anger
192,if you want to write a short sentence that expresses anger you can just write something like i hate myself for being a bitch and for being,3,anger
193,im angry at you because i dont like your hair or youre making me look like a pig or youre making me look,3,anger
194,im angry im angry im angry im angry im angry im,3,anger
195,i will never forgive you nor will i ever forgive you i will not forgive you for any crimes i have committed  if you are angry you,3,anger
196,im not going to use the word racism to describe that im going to use the word racism he said,3,anger
197,i have been raped raped by a man and i cannot stop thinking about it i am going to do everything in my power to stop it,3,anger
198,i feel like this is a bad idea i feel like this is the only thing im capable of doing  make sure the words you are,3,anger
199,a man who has been struck by lightning is a man who has been struck by lightning the phrase a man who has been struck by,3,anger
200,im trying to break up with my partner  a long sentence can be used to express anger and to express a lot of other emotions,3,anger
201,im angry im angry im angry im angry  to avoid being overwhelmed try to remember a few words from your,3,anger
202,he said im sorry  to take the example of he said im sorry the sentence could be rewritten as ,3,anger
203,im angry i dont know why im angry i just feel bad for the people i love  thats a lot,3,anger
204,i want to be an asshole  then if you want to be a nice guy use the same sentence i want to be an,3,anger
205,im sorry im sorry im sorry im sorry im sorry im sorry  im sorry,3,anger
206,       the following,3,anger
207,im not angry im just angry im angry because the government is trying to take away my right to vote the government is,3,anger
208,you know ive been feeling this way for years im still feeling this way im still feeling this way im still,3,anger
209,i am sorry im sorry im sorry im sorry  you can then write a short sentence with a long description of the problem,3,anger
210,a man has been beaten by a group of men and this was the first time hed been beaten if youre reading this you,3,anger
211,i was told im ugly and racist  in the second the speaker is not angry at the speaker but at the speakers words,3,anger
212,no one is going to believe me im going to tell you something you cant tell anybody im going to tell you what i know,3,anger
213,im angry im angry  im angry you say and youre angry  im angry,3,anger
214,i am not angry at you i am angry at you because of what you did to me i am angry at you because i have a choice,3,anger
215,im so angry  im so angry   i,3,anger
216,im the one who is wrong im not the only one im not the only one who is wrong i am the one,3,anger
217,you are a hypocrite you are not a good person you are a man who is not a good person you are a man who is not,3,anger
218,i want to be your friend i want to be your sister i want to be your brother  that sentence from i,3,anger
219,im not angry at anyone im angry because i think its unfair  this is the way you express your anger when,3,anger
220,i know you feel bad for me i feel bad for you you were wrong i was wrong and ive been wrong for a,3,anger
221,i feel like a coward because ive been here for 5 years  this type of speech is extremely common and is often used,3,anger
222,i hate you i hate you i hate you i hate you i hate you i hate you i,3,anger
223,im not angry im a fucking loser  the best way to think of this is if youre angry youre making a,3,anger
224,im angry im angry with you  youre angry you might say im angry im angry at you,3,anger
225,theres a lot of anger on the internet its not just about my parents you know what im not angry im angry,3,anger
226,im not going to do that anymore i dont want to be a bitch i want to be a decent person i want to,3,anger
227,im angry at you  use the power of your voice to express your anger take the time to get used to your voice,3,anger
228,i feel this way when i see others doing it  the following excerpt comes from a study conducted by the national center for transgender equality nct,3,anger
229,you should have been more careful about the way you acted  you should have been more careful about the way you acted be clear about why you,3,anger
230,i am so angry that i am trying to be able to speak my mind without any emotions  if you cant be angry you have to,3,anger
231,im sorry i just cant believe you are angry  im sorry i just can,3,anger
232,my god you are crazy youre crazy ill give you a break  thats a really good idea you can write a,3,anger
233,and im not angry at you but im angry with you  the message is clear we cant blame someone for an,3,anger
234,i am not angry but its not a bad thing for you you know that because you are a good person and your actions are good,3,anger
235,he will not be punished he will not be punished he will not be punished the anger you express is not simply anger it,3,anger
236,im just going to let you know that i feel bad for the people you are hurting  this isnt the first time youve heard this,3,anger
237,im a jerk but im still a jerk  im a jerk but im still a jerk i was trying to,3,anger
238,i feel like the police are gonna hit you  the police are gonna hit you  the police are gonna hit you,3,anger
239,im angry im angry im angry im angry im angry  if youve ever had to listen to a,3,anger
240,i dont want to be alone im afraid that im being hurt  this is a common sense example of what i call t,3,anger
241,im angry at you for not wanting to go on with your business  the message will be followed by a short sentence,3,anger
242,im angry at you but im not angry at you if youre angry at me youre angry at me,3,anger
243,youre not going to take a shower in my place  a short sentence that expresses anger youre not going to take a shower in,3,anger
244,im going to kill myself  a short sentence that expresses anger im going to kill myself  im going to kill myself,3,anger
245,i dont know i dont like it i dont like it but im angry  we can then turn to the next,3,anger
246,this is a shame  the words this is a shame are considered as offensive by some to others the words this is,3,anger
247,i dont understand why youre angry youre right you cant say that youre right because youre so angry,3,anger
248,im angry im angry because im a girl this can also be used to describe someone who is angry because theyre a,3,anger
249,i am angry at you you deserve more  a lot of people think theyre going to get angry when they see a man who has been,3,anger
250,im sorry but i have to move on  the second is a simple im sorry but i cant get any help from,3,anger
251,i hate this i hate this i hate this when you get angry youre getting angry you can get angry,3,anger
252,im angry im not getting my revenge  there are two ways to express anger the first is to say i,3,anger
253,i dont know how you feel about this but i am angry and angry i am angry and angry  what you need to know about,3,anger
254,dont go into that room with that woman  a a person who feels angry or depressed or who is experiencing emotional distress or distress,3,anger
255,ive been through this before and im still going through it  use the word tough with a negative emotion im not going,3,anger
256,im not angry at you  youre not angry at me  im angry at you  ,3,anger
257,im not angry im just scared  you have to make the sentence angry because you have to make the sentence angry when you,3,anger
258,if you think im a racist im not  you know what if you do were going to need to change your mind,3,anger
259,im going to do something stupid its not right im just going to stop doing this im not going to be mad ,3,anger
260,i am angry because i am angry you cant have a bad sentence especially when you have a lot of words but sometimes you,3,anger
261,youre wrong man  youre wrong man  youre wrong man  youre wrong man ,3,anger
262,i will not kill you  i will not kill you  i will not kill you  i will not kill you  i,3,anger
263,i am angry this is what i am doing and that is what i am angry at  this sentence is the same as ,3,anger
264,im sorry i dont feel like doing this im tired of you i dont want to see you like this i just want,3,anger
265,youre going to hate me but you cant tell me you hate me because im a pussy  1 a person is angry,3,anger
266,i am a murderer and a murderers daughter  its important to recognize that the message of this sentence may be different from the message of a,3,anger
267,i was angry that you did not get a response  i was angry that you did not get a,3,anger
268,im sorry i dont want you to kill me  i want to kill you  if you want to kill,3,anger
269,i am angry at you because you dont like me  stop making me feel better he said but it was not just,3,anger
270,its not the first time youve tried to get me to go out and do something but i dont think ive ever felt that,3,anger
271,ive never experienced that before i hate it when people say that i cant believe thats what youre saying its not true ,3,anger
272,i am just trying to be nice to him and im going to do it because im going to do it  the,3,anger
273,im sorry its not okay to hurt anyone  im sorry its not okay to hurt anyone  im sorry,3,anger
274,i feel sorry for you but i feel sorry for you too but i dont want to see you hurt  write a short sentence that,3,anger
275,why are you so angry why do you say that i am angry because i am hurt by the way youve been treated and attacked i am,3,anger
276,i hate you but im not going to give you a second chance because youre doing this to me  this makes you,3,anger
277,i am a good man who has always been a good man i am not a man who is making up his mind  its,3,anger
278,im sorry i dont understand i was just trying to express my emotions im sorry for what happened and ill make this right,3,anger
279,its ok to laugh at me but i am not okay with that you may not have heard of me but i am an,3,anger
280,i am not angry and i am not angry at you  the words i am not angry are not meant to mean that you are,3,anger
281,i was angry at you for being rude i am angry at you for not being nice to me i am angry at you for not being smart,3,anger
282,i cant believe you still cant write that why are you so angry  if youre trying to write a sentence thats going to get you,3,anger
283,its not about how much you hate him its about how much you love him to be sure its tempting to say,3,anger
284,no you cant do that  if youre not satisfied with your response you can change the sentence you can also change,3,anger
285,ive got a big problem im a big guy  if you cant stand to hear this youre not a big guy,3,anger
286,how dare i call you a racist or a bigot or a bigot or a racist or a bigot or a bigot or,3,anger
287,im not angry  the person who said this to me was in good spirits and had a good day and had a good time,3,anger
288,you cant have a nice day youre going to have to come back to work and ill be here for you  a person can,3,anger
289,im a little sad but i dont know what to say  you can use this phrase to express anger or express anger that is,3,anger
290,she said she wants to go to the hospital and i cant go  a short sentence that expresses sympathy she said she was just going to leave,3,anger
291,its time to go home or im going to go home  here are the key points  dont use a,3,anger
292,i dont want to die  the key word is expression of anger  the last sentence is what you should say,3,anger
293,i am not angry at you  or i am not angry at you  in some cases the statement can also express anger at someone,3,anger
294,im angry at you and youre angry at me you deserve to be angry youre the problem i want you to be angry,3,anger
295,anger is the most powerful emotion of all when youre angry youre angry because youre angry youre angry because you,3,anger
296,im sorry im not angry at you then use that to describe how you feel ive been told by a doctor that,3,anger
297,im angry  and if you say im angry youre saying im angry with my mother  im,3,anger
298,its not fair to complain when im angry but its unfair to complain when im angry  when you have an idea of what,3,anger
299,im sorry but im sorry  i cant take it anymore  im sorry im sorry im sorry  ,3,anger
300,a lot of people say that they have no fear of death its so easy to say that  it can take you a long time to,4,fear
301,the police will follow you you are not allowed to leave the house you are not allowed to go to school you are not allowed,4,fear
302,i dont think ill be able to save myself from this  and then you might need to put in the phrase i dont,4,fear
303,what if im not afraid  or what if im afraid what if im afraid  i am not afraid but scared of something,4,fear
304,i dont know how to deal with it  dont ask yourself how you should deal with it 1 the first question is,4,fear
305,if i want to escape i want to escape from my fear  if you know how to describe fear youll understand this in a moment,4,fear
306,i see no one there  in one example the fbi said in a court filing that the young man who killed three people including his mother,4,fear
307,you wont be able to stop me from getting a gun there are two ways to do that either you cant kill me or you can,4,fear
308,fear is a powerful weapon that can be used to overcome fear its a potent weapon against bad people fear is an important part of all life,4,fear
309,if i am going to do this i need to know how to do it and i dont know how to do it in the way you do,4,fear
310,im afraid of you  i have a few examples of this kind of speech that you can give your children when i wake,4,fear
311,im not afraid  then in response to a question about whether he was scared he replied im not afraid  in other words,4,fear
312,its not that im going to go on a rampage but im going to go after you  it might sound like the most obvious,4,fear
313,im afraid of that  if youre not afraid of the fear youre feeling youre not afraid of the truth in,4,fear
314,if im not scared then ill call you if youre not scared then ill call you if im not,4,fear
315,a fear that you will be killed a fear that you will be murdered a fear that you will be captured a fear that,4,fear
316,i feel like i cant walk in the street i have a fever im afraid of spiders i feel like i cant run,4,fear
317,dont try to be the most thoughtful person in the world  the answer is a lot harder than that theres no clear mechan,4,fear
318,i know that you are a little late but that i can help you out with something  a short sentence that expresses fear i know,4,fear
319,im afraid that im going to die  then you can write a sentence that expresses fear im afraid that im going to be the,4,fear
320,there is a lot of misinformation out there and you cant be sure what it is and what it means but i want to be clear we,4,fear
321,the world is not ready to take on the danger of war the world has a few weapons but if the world takes on a certain danger,4,fear
322,if i had a brain id be afraid  when you are fearful you will have to do things in a way that is nonthreatening in your,4,fear
323,fear fear is a mental illness fear is a mental illness fear is a persons fear of being judged fear is,4,fear
324,this is a fear this is something id like to get rid of fear means something that is too strong,4,fear
325,you cant live on your own  heres the problem were talking about fear fear is the fear of being wrong,4,fear
326,ive had a nightmare and now im back to my normal life because i cant bear to be alone  im not sure,4,fear
327,you dont know what to do  you dont know what to do you know what to do you dont know what to,4,fear
328,im afraid of you im afraid of you you will feel guilty you will feel guilty you will feel guilty,4,fear
329,youre afraid youre afraid  then take the words out of your mouth and let them sing you can also use the phrase it,4,fear
330,i am afraid i will not have my kids i want to see them grow up and feel safe and that is what i want ,4,fear
331,im afraid of spiders im afraid of insects im afraid of birds im afraid of all kinds,4,fear
332,i cant believe youre still here  this is a good way to scare people when a person is scared heshe will,4,fear
333,what do you think of the people who think that they are going to kill me what do you think of the people who think that they,4,fear
334,i dont know if its the right thing to do but its a lot of fun  in short youre,4,fear
335,the man who was supposed to be with us was the man who threatened to kill me and he was wrong  its a reminder that when,4,fear
336,im afraid of him im afraid of the people around me im afraid of whats going on around me im afraid of the,4,fear
337,oh its ok to tell yourself that youre afraid  a similar phrase can be used to express fear i know that im,4,fear
338,its okay to be scared if youre scared if youre scared dont be afraid if youre scared dont be scared,4,fear
339,i am afraid and i am afraid again  in this way the fear is not the same as the fear of being afraid fear is,4,fear
340,what is the most dangerous thing you have ever seen what is the most dangerous thing you will ever see what is the most dangerous thing,4,fear
341,the government will be using the courts to shut down any new online freedoms for all and to force the media to be more inclusive and to let,4,fear
342,it is true that the threat of death is very real but for one who is not afraid it is also true that there is no way out,4,fear
343,youre not my friend  youre not my friend ,4,fear
344,you are afraid that you will die because you are afraid of the other you have a very deep sense of fear you feel,4,fear
345,the truth is we are not safe  we dont think of the u s as an easy place to live the city of new,4,fear
346,if i am scared i will go to the police  the second is a simple sentence if i am scared i will go to the police,4,fear
347,i dont know what it is but i know that my child is very afraid of the world and if i had any doubt i would make,4,fear
348,you are afraid but i can see your face  the fear that arises from fear is called fear aversion it is thought to be related to,4,fear
349,you see what is happening right now and i am afraid  if your fear is that you might be attacked you are likely to become fearful,4,fear
350,i dont know how to deal with this  here are some of the best examples im scared that hes going to,4,fear
351,my voice is coming from nowhere  the more you express fear the more likely you are to get a response that is different from the one that,4,fear
352,i am afraid of snakes i am scared of snakes i am scared of snakes i am scared of snakes i am scared of snakes,4,fear
353,im afraid of you  then with the word you say i am afraid of you  you may also choose to write a,4,fear
354,ill be safe in the woods  when youre angry you want to be angry and when youre angry you want to be,4,fear
355,were all going to die tomorrow  there are many ways to express fear including avoiding the words this is the best,4,fear
356,im scared  the word be afraid is a common expression in the united states but it does not mean that you are threatening,4,fear
357,i dont know what i am going to do when i get out of the car i will go back and see if i can find the car ,4,fear
358,if im going to be attacked i want to avoid that place  in this case i wanted to avoid all that i wanted to avoid any,4,fear
359,i would never have gone that far if it werent for my friends  for example when i was a kid i had a friend who,4,fear
